Start date;End date;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Apr 9, 2023 11:15 PM;Apr 9, 2023 11:30 PM;9,840.50;6,374.25;102.75
Apr 9, 2023 11:30 PM;Apr 9, 2023 11:45 PM;9,683.25;6,112.00;172.50
Apr 9, 2023 11:45 PM;Apr 10, 2023 12:00 AM;9,514.00;5,845.50;223.75
Apr 10, 2023 12:00 AM;Apr 10, 2023 12:15 AM;9,402.00;5,597.50;176.75
Apr 10, 2023 12:15 AM;Apr 10, 2023 12:30 AM;9,347.75;5,486.00;145.75
Apr 10, 2023 12:30 AM;Apr 10, 2023 12:45 AM;9,188.00;5,322.50;186.25
Apr 10, 2023 12:45 AM;Apr 10, 2023 1:00 AM;9,090.50;5,196.25;219.00
Apr 10, 2023 1:00 AM;Apr 10, 2023 1:15 AM;8,970.50;5,046.00;99.75
Apr 10, 2023 1:15 AM;Apr 10, 2023 1:30 AM;8,870.75;4,940.00;171.25
Apr 10, 2023 1:30 AM;Apr 10, 2023 1:45 AM;8,843.25;4,908.50;150.75
Apr 10, 2023 1:45 AM;Apr 10, 2023 2:00 AM;8,741.25;4,808.50;201.00
Apr 10, 2023 2:00 AM;Apr 10, 2023 2:15 AM;8,698.25;4,802.25;151.75
Apr 10, 2023 2:15 AM;Apr 10, 2023 2:30 AM;8,663.25;4,784.50;167.25
Apr 10, 2023 2:30 AM;Apr 10, 2023 2:45 AM;8,624.50;4,763.25;134.75
Apr 10, 2023 2:45 AM;Apr 10, 2023 3:00 AM;8,625.00;4,738.75;157.75
Apr 10, 2023 3:00 AM;Apr 10, 2023 3:15 AM;8,588.50;4,603.75;215.50
Apr 10, 2023 3:15 AM;Apr 10, 2023 3:30 AM;8,581.50;4,485.25;259.75
Apr 10, 2023 3:30 AM;Apr 10, 2023 3:45 AM;8,586.50;4,390.75;306.00
Apr 10, 2023 3:45 AM;Apr 10, 2023 4:00 AM;8,632.00;4,401.75;392.75
Apr 10, 2023 4:00 AM;Apr 10, 2023 4:15 AM;8,699.00;4,529.50;480.50
Apr 10, 2023 4:15 AM;Apr 10, 2023 4:30 AM;8,716.75;4,505.50;530.75
Apr 10, 2023 4:30 AM;Apr 10, 2023 4:45 AM;8,720.75;4,465.25;602.00
Apr 10, 2023 4:45 AM;Apr 10, 2023 5:00 AM;8,760.25;4,454.75;594.75
Apr 10, 2023 5:00 AM;Apr 10, 2023 5:15 AM;8,823.75;4,461.75;298.25
Apr 10, 2023 5:15 AM;Apr 10, 2023 5:30 AM;8,877.50;4,467.00;256.75
Apr 10, 2023 5:30 AM;Apr 10, 2023 5:45 AM;8,968.75;4,519.75;209.75
Apr 10, 2023 5:45 AM;Apr 10, 2023 6:00 AM;8,984.25;4,472.00;238.75
Apr 10, 2023 6:00 AM;Apr 10, 2023 6:15 AM;9,023.50;4,378.00;179.75
Apr 10, 2023 6:15 AM;Apr 10, 2023 6:30 AM;9,057.75;4,322.75;212.75
Apr 10, 2023 6:30 AM;Apr 10, 2023 6:45 AM;9,018.75;4,161.00;199.25
Apr 10, 2023 6:45 AM;Apr 10, 2023 7:00 AM;8,971.00;3,902.75;243.75
Apr 10, 2023 7:00 AM;Apr 10, 2023 7:15 AM;9,112.00;3,768.50;161.50
Apr 10, 2023 7:15 AM;Apr 10, 2023 7:30 AM;9,207.00;3,617.25;277.00
Apr 10, 2023 7:30 AM;Apr 10, 2023 7:45 AM;9,329.25;3,358.00;397.50
Apr 10, 2023 7:45 AM;Apr 10, 2023 8:00 AM;9,429.75;3,141.75;389.00
Apr 10, 2023 8:00 AM;Apr 10, 2023 8:15 AM;9,657.50;2,869.25;175.50
Apr 10, 2023 8:15 AM;Apr 10, 2023 8:30 AM;9,817.25;2,595.50;374.00
Apr 10, 2023 8:30 AM;Apr 10, 2023 8:45 AM;10,031.75;2,371.75;472.25
Apr 10, 2023 8:45 AM;Apr 10, 2023 9:00 AM;10,162.25;2,066.50;504.75
Apr 10, 2023 9:00 AM;Apr 10, 2023 9:15 AM;10,349.25;1,854.75;313.25
Apr 10, 2023 9:15 AM;Apr 10, 2023 9:30 AM;10,421.00;1,489.50;590.75
Apr 10, 2023 9:30 AM;Apr 10, 2023 9:45 AM;10,605.75;1,257.25;712.25
Apr 10, 2023 9:45 AM;Apr 10, 2023 10:00 AM;10,712.50;1,117.25;842.75
Apr 10, 2023 10:00 AM;Apr 10, 2023 10:15 AM;10,627.00;353.00;584.75
Apr 10, 2023 10:15 AM;Apr 10, 2023 10:30 AM;10,637.00;-125.50;993.25
Apr 10, 2023 10:30 AM;Apr 10, 2023 10:45 AM;10,782.00;-387.75;1,283.25
Apr 10, 2023 10:45 AM;Apr 10, 2023 11:00 AM;10,825.50;-615.00;1,716.50
Apr 10, 2023 11:00 AM;Apr 10, 2023 11:15 AM;10,870.25;-883.75;1,624.75
Apr 10, 2023 11:15 AM;Apr 10, 2023 11:30 AM;10,986.50;-1,102.50;1,680.75
Apr 10, 2023 11:30 AM;Apr 10, 2023 11:45 AM;11,101.25;-1,207.50;1,760.00
Apr 10, 2023 11:45 AM;Apr 10, 2023 12:00 PM;11,098.25;-1,341.00;1,882.50
Apr 10, 2023 12:00 PM;Apr 10, 2023 12:15 PM;11,147.00;-1,308.50;1,866.50
Apr 10, 2023 12:15 PM;Apr 10, 2023 12:30 PM;11,085.25;-1,409.00;1,972.25
Apr 10, 2023 12:30 PM;Apr 10, 2023 12:45 PM;11,066.00;-1,395.00;2,070.75
Apr 10, 2023 12:45 PM;Apr 10, 2023 1:00 PM;10,920.00;-1,371.50;2,065.25
Apr 10, 2023 1:00 PM;Apr 10, 2023 1:15 PM;10,617.00;-1,408.75;1,994.25
Apr 10, 2023 1:15 PM;Apr 10, 2023 1:30 PM;10,595.00;-1,278.00;2,006.00
Apr 10, 2023 1:30 PM;Apr 10, 2023 1:45 PM;10,598.75;-1,171.50;1,967.00
Apr 10, 2023 1:45 PM;Apr 10, 2023 2:00 PM;10,454.25;-1,123.50;1,941.75
Apr 10, 2023 2:00 PM;Apr 10, 2023 2:15 PM;10,328.00;-1,142.75;1,833.00
Apr 10, 2023 2:15 PM;Apr 10, 2023 2:30 PM;10,312.50;-1,002.25;1,808.00
Apr 10, 2023 2:30 PM;Apr 10, 2023 2:45 PM;10,250.00;-1,058.50;1,732.75
Apr 10, 2023 2:45 PM;Apr 10, 2023 3:00 PM;10,211.50;-1,155.75;1,667.75
Apr 10, 2023 3:00 PM;Apr 10, 2023 3:15 PM;10,384.25;-933.50;1,494.75
Apr 10, 2023 3:15 PM;Apr 10, 2023 3:30 PM;10,400.75;-914.00;1,469.50
Apr 10, 2023 3:30 PM;Apr 10, 2023 3:45 PM;10,396.50;-816.75;1,470.25
Apr 10, 2023 3:45 PM;Apr 10, 2023 4:00 PM;10,467.00;-637.00;1,441.00
Apr 10, 2023 4:00 PM;Apr 10, 2023 4:15 PM;10,591.75;-135.50;1,594.25
Apr 10, 2023 4:15 PM;Apr 10, 2023 4:30 PM;10,609.00;225.50;1,556.50
Apr 10, 2023 4:30 PM;Apr 10, 2023 4:45 PM;10,715.75;581.00;1,427.25
Apr 10, 2023 4:45 PM;Apr 10, 2023 5:00 PM;10,901.00;985.50;1,047.50
Apr 10, 2023 5:00 PM;Apr 10, 2023 5:15 PM;11,060.25;1,152.25;1,430.75
Apr 10, 2023 5:15 PM;Apr 10, 2023 5:30 PM;11,175.50;1,286.50;1,337.50
Apr 10, 2023 5:30 PM;Apr 10, 2023 5:45 PM;11,280.75;1,880.00;983.50
Apr 10, 2023 5:45 PM;Apr 10, 2023 6:00 PM;11,367.00;2,315.50;609.75
Apr 10, 2023 6:00 PM;Apr 10, 2023 6:15 PM;11,517.00;2,563.75;646.75
Apr 10, 2023 6:15 PM;Apr 10, 2023 6:30 PM;11,643.25;2,973.00;442.75
Apr 10, 2023 6:30 PM;Apr 10, 2023 6:45 PM;11,807.25;3,314.50;139.50
Apr 10, 2023 6:45 PM;Apr 10, 2023 7:00 PM;11,857.50;3,699.25;43.00
Apr 10, 2023 7:00 PM;Apr 10, 2023 7:15 PM;11,939.25;3,940.00;13.00
Apr 10, 2023 7:15 PM;Apr 10, 2023 7:30 PM;11,953.75;4,063.25;5.25
Apr 10, 2023 7:30 PM;Apr 10, 2023 7:45 PM;12,089.50;4,209.50;3.25
Apr 10, 2023 7:45 PM;Apr 10, 2023 8:00 PM;12,128.00;4,107.50;2.50
Apr 10, 2023 8:00 PM;Apr 10, 2023 8:15 PM;12,097.25;3,844.25;1.75
Apr 10, 2023 8:15 PM;Apr 10, 2023 8:30 PM;11,995.75;3,520.25;2.00
Apr 10, 2023 8:30 PM;Apr 10, 2023 8:45 PM;12,020.00;3,288.75;38.75
Apr 10, 2023 8:45 PM;Apr 10, 2023 9:00 PM;11,977.50;3,111.25;54.75
Apr 10, 2023 9:00 PM;Apr 10, 2023 9:15 PM;11,993.25;2,915.75;59.25
Apr 10, 2023 9:15 PM;Apr 10, 2023 9:30 PM;11,913.00;2,711.75;117.25
Apr 10, 2023 9:30 PM;Apr 10, 2023 9:45 PM;11,805.25;2,693.25;212.25
Apr 10, 2023 9:45 PM;Apr 10, 2023 10:00 PM;11,807.00;2,684.75;242.25
Apr 10, 2023 10:00 PM;Apr 10, 2023 10:15 PM;12,016.00;2,901.75;63.00
